id,item_group_id,title,link,image_link,price,sale_price,availability,isactive,isdefault
5063056328387,SQPRA017,Hawes & Curtis Slim Pink Herringbone Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-pink-herringbone-slim-stretch-shirt-windsor-collar-double-cuff-sqpra017-j01,https://handcmediastorage.blob.core.windows.net/productimages/SQ/SQPRA017-J01-184477-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056337143,SRPRA162,Hawes & Curtis Slim Fit White Pique Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-white-pique-slim-fit-shirt-windsor-collar-srpra162-n01,https://handcmediastorage.blob.core.windows.net/productimages/SR/SRPRA162-N01-216867-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5054907452122,NYPIA221,Hawes & Curtis Slim Fit Blue Twill Curtis Shirt,http://www.hawesandcurtis.co.uk/blue-cotton-twill-slim-shirt-nypia221-b01,https://handcmediastorage.blob.core.windows.net/productimages/NY/NYPIA221-B01-213482-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755229237,LDCRA007,Hawes & Curtis Classic Fit Navy & White Grid Check Non-Iron Shirt - Contrast Detail  - Chest Pocket,http://www.hawesandcurtis.co.uk/classic-fit-navy-and-white-grid-check-non-iron-shirt-contrast-detail-chest-pocket-ldcra007-g17,https://handcmediastorage.blob.core.windows.net/productimages/LD/LDCRA007-G17-216934-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056945812,IFVRJ001,Hawes & Curtis Fitted Slim Pink & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-pink-and-white-textured-weave-non-iron-shirt-ifvrj001-j18,https://handcmediastorage.blob.core.windows.net/productimages/IF/IFVRJ001-J18-205439-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056372670,IECRA006,Hawes & Curtis Fitted Slim Navy & White Gingham Check Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-navy-and-white-gingham-check-fitted-slim-shirt-windsor-collar-double-cuff-iecra006-g17,https://handcmediastorage.blob.core.windows.net/productimages/IE/IECRA006-G17-181590-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056366785,WSCRA019,Hawes & Curtis Classic Fit Navy & White Dogtooth Twill Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-navy-and-white-dogtooth-classic-shirt-windsor-collar-wscra019-g17,https://handcmediastorage.blob.core.windows.net/productimages/WS/WSCRA019-G17-181657-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5059090530220,SSSRA045,Hawes & Curtis Slim Fit Blue & White Fine Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-blue-and-white-fine-stripe-slim-shirt-sssra045-b04,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSSRA045-B04-216887-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5054066496135,SEPJA222,Hawes & Curtis Extra Slim Fit White Herringbone Shirt,http://www.hawesandcurtis.co.uk/white-herringbone-extra-slim-shirt-sepja222-n01,https://handcmediastorage.blob.core.windows.net/productimages/SE/SEPJA222-N01-144955-1400px-1820px.jpg,65.00 GBP,,in stock,TRUE,TRUE
5059090428923,WYPRA001,Hawes & Curtis Classic Fit Blue Twill Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-blue-twill-classic-fit-shirt-windsor-collar-wypra001-b01,https://handcmediastorage.blob.core.windows.net/productimages/WY/WYPRA001-B01-182528-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755236228,SEVRK005,Hawes & Curtis Extra Slim Fit Pink & White Textured Weave Non-Iron Shirt,http://www.hawesandcurtis.co.uk/extra-slim-fit-pink-and-white-textured-weave-non-iron-shirt3-sevrk005-j18,https://handcmediastorage.blob.core.windows.net/productimages/SE/SEVRK005-J18-216653-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056690538,PCBFI018,Hawes & Curtis Slim Fit Light Blue Jacquard Paisley Curtis Shirt,http://www.hawesandcurtis.co.uk/light-blue-jacquard-paisley-slim-shirt-pcbfi018-b40,https://handcmediastorage.blob.core.windows.net/productimages/PC/PCBFI018-B40-202069-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755201660,IFSRK004,Hawes & Curtis Fitted Slim Pink & White Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/fitted-slim-pink-and-white-stripe-non-iron-shirt-ifsrk004-j18,https://handcmediastorage.blob.core.windows.net/productimages/IF/IFSRK004-J18-215522-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056632163,PCPFI002,Hawes & Curtis Slim Fit White Curtis Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/white-slim-shirt-contrast-detail1-pcpfi002-n01,https://handcmediastorage.blob.core.windows.net/productimages/PC/PCPFI002-N01-205086-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063755102646,SSSRK009,Hawes & Curtis Slim Fit Blue & White Fine Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-white-fine-stripe-non-iron-shirt1-sssrk009-b04,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSSRK009-B04-211678-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755239922,SJSRK010,Hawes & Curtis Slim Fit Cornflower Blue & White Stripe Non-Iron Shirt,http://www.hawesandcurtis.co.uk/slim-fit-blue-and-white-cornflower-stripe-non-iron-shirt-sjsrk010-b04,https://handcmediastorage.blob.core.windows.net/productimages/SJ/SJSRK010-B04-216771-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063755127595,LDCRK008,Hawes & Curtis Classic Fit Green & Brown Check Non-Iron Shirt - Contrast Detail  - Chest Pocket,http://www.hawesandcurtis.co.uk/classic-fit-green-and-brown-multi-check-non-iron-shirt-contrast-detail-chest-pocket-ldcrk008-e18,https://handcmediastorage.blob.core.windows.net/productimages/LD/LDCRK008-E18-212398-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056842166,IGCRI012,Hawes & Curtis Fitted Slim Blue & Turquoise Check Non-Iron Shirt - Contrast Detail,http://www.hawesandcurtis.co.uk/non-iron-blue-and-turquoise-multi-check-fitted-slim-fit-shirt-contrast-detail-igcri012-b15,https://handcmediastorage.blob.core.windows.net/productimages/IG/IGCRI012-B15-198884-1400px-1820px.jpg,69.00 GBP,25.00 GBP,in stock,TRUE,TRUE
5063056209624,SSPRA048,Hawes & Curtis Slim Fit Pink Herringbone Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-pink-herringbone-slim-stretch-shirt-sspra048-j01,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSPRA048-J01-214871-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056152913,SDPRA163,Hawes & Curtis Extra Slim Fit Pink Pique Non-Iron Shirt,http://www.hawesandcurtis.co.uk/non-iron-pink-pique-extra-slim-shirt-double-cuff-sdpra163-j01,https://handcmediastorage.blob.core.windows.net/productimages/SD/SDPRA163-J01-194839-1400px-1820px.jpg,69.00 GBP,,in stock,TRUE,TRUE
5063056317848,SSPHA054,Hawes & Curtis Slim Fit Blue End On End Shirt,http://www.hawesandcurtis.co.uk/blue-end-on-end-slim-shirt-sspha054-b01,https://handcmediastorage.blob.core.windows.net/productimages/SS/SSPHA054-B01-174173-1400px-1820px.jpg,65.00 GBP,,in stock,TRUE,TRUE
