prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,5898000979,5898000979,5898000979,Carvela women's Heels Black Synthetic Paparazza,https://www.shoeaholics.com/women/shoes/heels/high-heels/paparazza-heel-black-synthetic-carvela-5898000979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Lizard High Heel, Black","Black Lizard High Heel, Black",79.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5898000979.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,57,IN STOCK,,,Black,,,143,TRUE,TRUE,TRUE
Kurt Geiger London,6309200149,6309200149,6309200149,Kurt Geiger Women's Black Leather Croc Kingsley,https://www.shoeaholics.com/women/shoes/heels/high-heels/kingsley-slingback-heel-black-leather-croc-print-kurt-geiger-london-6309200149?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Slingback Heel, Black","Black Leather Slingback Heel, Black",119.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6309200149.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,176,IN STOCK,,,Black,,,58,TRUE,TRUE,TRUE
Kurt Geiger London,5092639609,5092639609,5092639609,Kurt Geiger Women's Heels Brown Other Fabric Bloom,https://www.shoeaholics.com/women/shoes/heels/high-heels/bloom-mule-brown-other-fabric-kurt-geiger-london-5092639609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Bloom Mule """", 6 Uk","Womens Kurt Geiger London Bloom Mule """", 6 Uk",119.00,169.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5092639609.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,219,IN STOCK,,,,,,26,TRUE,TRUE,TRUE
Carvela,4529341979,4529341979,4529341979,Carvela Women's Heels Court Bone Synthetic Corletta Sling,https://www.shoeaholics.com/women/shoes/heels/slingbacks/corletta-sling-court-bone-synthetic-carvela-4529341979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Leather Alternative Sling Back Heel, Bone","Bone Leather Alternative Sling Back Heel, Bone",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4529341979.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,105,IN STOCK,,,White,,,111,TRUE,TRUE,TRUE
Kurt Geiger London,3871761179,3871761179,3871761179,Kurt Geiger Women's Heels Gold Leather Mayfair,https://www.shoeaholics.com/women/shoes/heels/high-heels/kgl-mayfair-sling-sm-egl-gold-leather-lizard-print-kurt-geiger-london-3871761179?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Lizard Slingback Heel, Gold","Gold Lizard Slingback Heel, Gold",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3871761179.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,74,IN STOCK,,,Metallic,,,130,TRUE,TRUE,TRUE
Carvela,5235710609,5235710609,5235710609,Carvela Women's Heels White Other Synthetic Kianni,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/kianni-wide-fit-white-fabric-carvela-5235710609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Kianni Wide Fit Heel """", 9 Uk, White","Womens Carvela Kianni Wide Fit Heel """", 9 Uk, White",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5235710609.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,10/09/2026,,FALSE,,89,IN STOCK,,,White,,,120,TRUE,TRUE,TRUE
Kurt Geiger London,3871354039,3871354039,3871354039,Kurt Geiger Women's Heels Wine Patent Other Mayfair,https://www.shoeaholics.com/women/shoes/heels/high-heels/kgl-mayfair-court-sm-egl-wine-patent-other-kurt-geiger-london-3871354039?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Wine Patent Court Heel, Wine","Wine Patent Court Heel, Wine",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3871354039.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,165,IN STOCK,,,Red,,,67,TRUE,TRUE,TRUE
Carvela,5214363979,5214363979,5214363979,Carvela Women's Heels Silver Synthetic Paparazzi,https://www.shoeaholics.com/women/shoes/heels/paparazzi-wide-fit-silver-synthetic-carvela-5214363979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Paparazzi Wide Fit Heel """", 9 Uk, Silver","Womens Carvela Paparazzi Wide Fit Heel """", 9 Uk, Silver",39.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5214363979.jpg?v=1&width=800,Women > Shoes > Heels,Women > Shoes > Heels,10/09/2026,,FALSE,,35,IN STOCK,,,Metallic,,,189,TRUE,TRUE,TRUE
Carvela,4418556979,4418556979,4418556979,Carvela Alina Sling Heel Dark Red Patent Croc Slingback Heel,https://www.shoeaholics.com/women/shoes/heels/slingbacks/alina-sling-wine-combination-synthetic-carvela-4418556979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Red Patent Croc Slingback Heel, Wine","Dark Red Patent Croc Slingback Heel, Wine",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4418556979.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,247,IN STOCK,,,Red,,,17,TRUE,TRUE,TRUE
Carvela,9843741979,9843741979,9843741979,Carvela Women's Heels Bone Synthetic Symmetry,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/symmetry-court-bone-synthetic-carvela-9843741979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Pointed Toe Heel, Bone","Bone Pointed Toe Heel, Bone",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/8/9843741979.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,10/09/2026,,FALSE,,8,IN STOCK,,,White,,,295,TRUE,TRUE,TRUE
Carvela,6325630069,6325630069,6325630069,Carvela Women's Heels Divine High Sandal,https://www.shoeaholics.com/women/shoes/heels/high-heels/divine-high-sandal-brown-fabric-other-carvela-6325630069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Divine High Sandal """", 7 Uk, Brown","Womens Carvela Divine High Sandal """", 7 Uk, Brown",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6325630069.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,44,IN STOCK,,,Brown,,,162,TRUE,TRUE,TRUE
Kg Kurt Geiger,5763632069,5763632069,5763632069,KG Kurt Geiger Women's Heels Mid Brown Fabric Muna,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/muna-mid-brown-fabric-other-kg-kurt-geiger-5763632069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Mid Brown Fabric Muna, Mid Brown","Mid Brown Fabric Muna, Mid Brown",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5763632069.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,10/09/2026,,FALSE,,27,IN STOCK,,,Brown,,,212,TRUE,TRUE,TRUE
Kurt Geiger London,5087063609,5087063609,5087063609,Kurt Geiger London Park Lane,https://www.shoeaholics.com/women/shoes/heels/high-heels/park-lane-silver-fabric-kurt-geiger-london-5087063609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Park Lane """", 8 Uk, Silver","Womens Kurt Geiger London Park Lane """", 8 Uk, Silver",29.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/0/5087063609.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,53,IN STOCK,,,Metallic,,,151,TRUE,TRUE,TRUE
Kurt Geiger London,6310461179,6310461179,6310461179,Kurt Geiger Women's Heels Gold Leather Lizard Mayfair,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/mayfair-block-platform-gold-leather-lizard-print-kurt-geiger-london-6310461179?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Mayfair Block Platform """", 5 Uk, Gold","Womens Kurt Geiger London Mayfair Block Platform """", 5 Uk, Gold",119.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6310461179.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,10/09/2026,,FALSE,,64,IN STOCK,,,Metallic,,,135,TRUE,TRUE,TRUE
Carvela,5327100799,5327100799,5327100799,Kurt Geiger Women's Heels Black Suedette Blanca,https://www.shoeaholics.com/women/shoes/heels/high-heels/blanca-slingback-black-suedette-carvela-5327100799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Microsuede Sling Back Heel, Black","Black Microsuede Sling Back Heel, Black",79.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5327100799.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,190,IN STOCK,,,Black,,,46,TRUE,TRUE,TRUE
Kurt Geiger London,3871771719,3871771719,3871771719,Kurt Geiger Women's Heels Dark Green Mayfair,https://www.shoeaholics.com/women/shoes/heels/slingbacks/kgl-mayfair-sling-sm-egl-dark-green-snake-print-kurt-geiger-london-3871771719?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Green Embossed Slingback Heel, Dark Green","Dark Green Embossed Slingback Heel, Dark Green",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3871771719.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,71,IN STOCK,,,Green,,,131,TRUE,TRUE,TRUE
Kurt Geiger London,3871371719,3871371719,3871371719,Kurt Geiger Women's Court Heel Dark Green Mayfair,https://www.shoeaholics.com/women/shoes/heels/high-heels/kgl-mayfair-court-sm-egl-dark-green-snake-print-kurt-geiger-london-3871371719?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Green Court Heel, Dark Green","Dark Green Court Heel, Dark Green",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3871371719.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,204,IN STOCK,,,Green,,,34,TRUE,TRUE,TRUE
Kurt Geiger London,4588999069,4588999069,4588999069,Kurt Geiger Women's Heels Platform Synthetic Brixton,https://www.shoeaholics.com/women/shoes/heels/high-heels/brixton-platform-other-fabric-other-kurt-geiger-london-4588999069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Metallic Gold Platform Heel,Metallic Gold Platform Heel,119.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4588999069.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,330,IN STOCK,,,,,,6,TRUE,TRUE,TRUE
Carvela,4529347609,4529347609,4529347609,Carvela Corletta Sling Back Heel Taupe Microsuede Slingback Heel,https://www.shoeaholics.com/women/shoes/heels/high-heels/corletta-sling-court-taupe-fabric-carvela-4529347609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Microsuede Slingback Heel, Taupe","Taupe Microsuede Slingback Heel, Taupe",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4529347609.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,21,IN STOCK,,,Taupe,,,229,TRUE,TRUE,TRUE
Kg Kurt Geiger,4482400309,4482400309,4482400309,Kg Kurt Geiger Adina Boot,https://www.shoeaholics.com/women/shoes/heels/slingbacks/adina-black-patent-kg-kurt-geiger-4482400309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Adina Boot """", 9 Uk, Black","Womens Kg Kurt Geiger Adina Boot """", 9 Uk, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4482400309.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,209,IN STOCK,,,Black,,,32,TRUE,TRUE,TRUE
Kg Kurt Geiger,5137830069,5137830069,5137830069,KG Kurt Geiger Women's Heels Brown Fabric Other Adina,https://www.shoeaholics.com/women/shoes/heels/slingbacks/adina-gem-brown-fabric-other-kg-kurt-geiger-5137830069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Brown Crystal Fabric High Heel, Brown","Brown Crystal Fabric High Heel, Brown",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5137830069.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,15,IN STOCK,,,Brown,,,254,TRUE,TRUE,TRUE
Kg Kurt Geiger,4487162069,4487162069,4487162069,KG Kurt Geiger Women's Heels Pewter Fabric Other Allegra,https://www.shoeaholics.com/women/shoes/heels/high-heels/allegra-pewter-fabric-other-kg-kurt-geiger-4487162069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Allegra """", 5 Uk, Pewter","Womens Kg Kurt Geiger Allegra """", 5 Uk, Pewter",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/4/4487162069.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,212,IN STOCK,,,Metallic,,,29,TRUE,TRUE,TRUE
Steve Madden,5343891979,5343891979,5343891979,Steve Madden Tracie-j 575,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/tracie-j-575-orange-synthetic-steve-madden-5343891979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Tracie-J 575 """", 6 Uk, Orange","Womens Steve Madden Tracie-J 575 """", 6 Uk, Orange",59.00,100.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5343891979.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,10/09/2026,,FALSE,,6,IN STOCK,,,Orange,,,310,TRUE,TRUE,TRUE
Kurt Geiger London,5998000609,5998000609,5998000609,Kurt Geiger London Square Block Heel,https://www.shoeaholics.com/women/shoes/heels/block-heels/square-block-heel-black-fabric-kurt-geiger-london-5998000609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Square Block Heel """", 5 Uk, Black","Womens Kurt Geiger London Square Block Heel """", 5 Uk, Black",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5998000609.jpg?v=1&width=800,Women > Shoes > Heels > Block-heels,Women > Shoes > Heels > Block-heels,10/09/2026,,FALSE,,38,IN STOCK,,,Black,,,180,TRUE,TRUE,TRUE
Carvela,5327154979,5327154979,5327154979,Carvela Women's Heel Wine Synthetic Blanca,https://www.shoeaholics.com/women/shoes/heels/high-heels/blanca-slingback-wine-synthetic-carvela-5327154979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Wine Slingback Heel, Wine","Wine Slingback Heel, Wine",79.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5327154979.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,186,IN STOCK,,,Red,,,50,TRUE,TRUE,TRUE
Carvela,2643966979,2643966979,2643966979,Carvela Women's Heels Metallic Gold Synthetic Sadie2,https://www.shoeaholics.com/women/shoes/heels/block-heels/sadie-2-gold-combination-synthetic-carvela-2643966979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Metallic Block Heel, Gold Combination","Gold Metallic Block Heel, Gold Combination",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/6/2643966979.jpg?v=1&width=800,Women > Shoes > Heels > Block-heels,Women > Shoes > Heels > Block-heels,10/09/2026,,FALSE,,11,IN STOCK,,,Metallic,,,272,TRUE,TRUE,TRUE
Kurt Geiger London,6310565609,6310565609,6310565609,Kurt Geiger Women's Heels Metal Combination Fabric Square Block,https://www.shoeaholics.com/women/shoes/heels/slingbacks/square-block-heel-metal-combination-fabric-kurt-geiger-london-6310565609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Square Block Heel """", 5 Uk, Metal Combination","Womens Kurt Geiger London Square Block Heel """", 5 Uk, Metal Combination",89.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6310565609.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,116,IN STOCK,,,Metallic,,,105,TRUE,TRUE,TRUE
Steve Madden,5950143109,5950143109,5950143109,Steve Madden Ajay Snakeprint,https://www.shoeaholics.com/women/shoes/heels/ajay-236-beige-combination-leather-steve-madden-5950143109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Ajay Snakeprint """", 6 Uk, Beige","Womens Steve Madden Ajay Snakeprint """", 6 Uk, Beige",69.00,110.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5950143109.jpg?v=1&width=800,Women > Shoes > Heels,Women > Shoes > Heels,10/09/2026,,FALSE,,51,IN STOCK,,,Nude,,,154,TRUE,TRUE,TRUE
Kurt Geiger London,6310100719,6310100719,6310100719,Kurt Geiger Women's Heels Black Snake Print Mayfair,https://www.shoeaholics.com/women/shoes/heels/high-heels/mayfair-closed-toe-sandal-black-snake-print-kurt-geiger-london-6310100719?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Lizard High Heel, Black","Black Lizard High Heel, Black",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6310100719.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,162,IN STOCK,,,Black,,,70,TRUE,TRUE,TRUE
Carvela,6325461069,6325461069,6325461069,Carvela Women's Heels Gold Fabric Other Fantastico,https://www.shoeaholics.com/women/shoes/heels/high-heels/fantastico-platform-gold-fabric-other-carvela-6325461069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Fantastico Platform """", 5 Uk, Gold","Womens Carvela Fantastico Platform """", 5 Uk, Gold",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6325461069.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,153,IN STOCK,,,Metallic,,,76,TRUE,TRUE,TRUE
Steve Madden,5841761109,5841761109,5841761109,Steve Madden Cylo Gold,https://www.shoeaholics.com/women/shoes/heels/high-heels/cylo-977-gold-leather-steve-madden-5841761109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Cylo Gold """", 7 Uk, Gold","Womens Steve Madden Cylo Gold """", 7 Uk, Gold",59.00,130.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5841761109.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,61,IN STOCK,,,Metallic,,,141,TRUE,TRUE,TRUE
Kg Kurt Geiger,5704661069,5704661069,5704661069,KG Kurt Geiger Women's Heels Gold Fabric Abra Heel,https://www.shoeaholics.com/women/shoes/heels/abra-heel-gold-fabric-other-kg-kurt-geiger-5704661069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Abra Heel """", 3 Uk, Gold","Womens Kg Kurt Geiger Abra Heel """", 3 Uk, Gold",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5704661069.jpg?v=1&width=800,Women > Shoes > Heels,Women > Shoes > Heels,10/09/2026,,FALSE,,37,IN STOCK,,,Metallic,,,186,TRUE,TRUE,TRUE
Kg Kurt Geiger,5751361829,5751361829,5751361829,KG Kurt Geiger Women's Heel Gold Synthetic Salome,https://www.shoeaholics.com/women/shoes/heels/high-heels/salome-gold-polyurethane-kg-kurt-geiger-5751361829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold High Heel, Gold","Gold High Heel, Gold",39.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5751361829.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,23,IN STOCK,,,Metallic,,,222,TRUE,TRUE,TRUE
Kg Kurt Geiger,5786443449,5786443449,5786443449,Kg Kurt Geiger Prairie Block,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/prairie-block-beige-combination-raffia-kg-kurt-geiger-5786443449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Prairie Block """", 3 Uk, Beige","Womens Kg Kurt Geiger Prairie Block """", 3 Uk, Beige",69.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5786443449.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,10/09/2026,,FALSE,,33,IN STOCK,,,Nude,,,195,TRUE,TRUE,TRUE
Kg Kurt Geiger,6365500309,6365500309,6365500309,Kg Kurt Geiger Sidney,https://www.shoeaholics.com/women/shoes/heels/low-mid-heels/sidney-black-patent-kg-kurt-geiger-6365500309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Sidney """", 6 Uk, Black","Womens Kg Kurt Geiger Sidney """", 6 Uk, Black",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6365500309.jpg?v=1&width=800,Women > Shoes > Heels > Low-mid-heels,Women > Shoes > Heels > Low-mid-heels,10/09/2026,,FALSE,,196,IN STOCK,,,Black,,,37,TRUE,TRUE,TRUE
Kurt Geiger London,4588966609,4588966609,4588966609,Kurt Geiger Women's Heels Gold Combination Brixton Platform,https://www.shoeaholics.com/women/shoes/heels/high-heels/brixton-platform-gold-combination-fabric-kurt-geiger-london-4588966609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Crystal Block Heel, Gold Combination","Gold Crystal Block Heel, Gold Combination",129.00,179.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/5/4588966609.jpg?v=1&width=800,Women > Shoes > Heels > High-heels,Women > Shoes > Heels > High-heels,10/09/2026,,FALSE,,143,IN STOCK,,,Metallic,,,82,TRUE,TRUE,TRUE
Kg Kurt Geiger,5138869589,5138869589,5138869589,KG Kurt Geiger Women's Heels Multi Other Pony Tilly,https://www.shoeaholics.com/women/shoes/heels/slingbacks/tilly-multi-other-pony-kg-kurt-geiger-5138869589?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Tilly Heel """", 9 Uk","Womens Kg Kurt Geiger Tilly Heel """", 9 Uk",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/1/5138869589.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,195,IN STOCK,,,,,,39,TRUE,TRUE,TRUE
Steve Madden,0994463209,0994463209,0994463209,Steve Madden Bryanna Heel Silver,https://www.shoeaholics.com/women/shoes/heels/bryanna-751-silver-silver-suede-steve-madden-0994463209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Bryanna Heel Silver """", 7 Uk, Silver","Womens Steve Madden Bryanna Heel Silver """", 7 Uk, Silver",39.00,120.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/0/9/0994463209.jpg?v=1&width=800,Women > Shoes > Heels,Women > Shoes > Heels,10/09/2026,,FALSE,,8,IN STOCK,,,Metallic,,,296,TRUE,TRUE,TRUE
Dolce Vita,5929800109,5929800109,5929800109,Dolce Vita Birdie 001,https://www.shoeaholics.com/women/shoes/heels/slingbacks/birdie-001-black-leather-dolce-vita-5929800109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Dolce Vita Birdie 001 """", 6 Uk, Black","Womens Dolce Vita Birdie 001 """", 6 Uk, Black",99.00,160.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5929800109.jpg?v=1&width=800,Women > Shoes > Heels > Slingbacks,Women > Shoes > Heels > Slingbacks,10/09/2026,,FALSE,,45,IN STOCK,,,Black,,,161,TRUE,TRUE,TRUE
Kg Kurt Geiger,5735469829,5735469829,5735469829,KG Kurt Geiger Women's Heels Mult Other Synthetic Sunnie,https://www.shoeaholics.com/women/shoes/heels/block-heels/sunnie-multi-other-polyurethane-kg-kurt-geiger-5735469829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Bone Gold Block Heel,Bone Gold Block Heel,29.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5735469829.jpg?v=1&width=800,Women > Shoes > Heels > Block-heels,Women > Shoes > Heels > Block-heels,10/09/2026,,FALSE,,10,IN STOCK,,,,,,275,TRUE,TRUE,TRUE
