prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Kg Kurt Geiger,5823124109,5823124109,5823124109,KG Kurt Geiger Women's Flats Blush Leather Marnie,https://www.shoeaholics.com/women/shoes/flats/marnie-blush-leather-kg-kurt-geiger-5823124109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Blush Slip On Flat Loafer, Blush","Blush Slip On Flat Loafer, Blush",39.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5823124109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,9,IN STOCK,,,Blush,,,131,TRUE,TRUE,TRUE
Steve Madden,5865339979,5865339979,5865339979,Steve Madden Grove Brown,https://www.shoeaholics.com/women/shoes/flats/grove2-0-tor-brown-other-synthetic-steve-madden-5865339979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Grove Brown """", 7 Uk","Womens Steve Madden Grove Brown """", 7 Uk",59.00,80.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5865339979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,40,IN STOCK,,,,,,82,TRUE,TRUE,TRUE
Carvela,6423000979,6423000979,6423000979,Carvela Women's Flats Black Synthetic Sky Bow,https://www.shoeaholics.com/women/shoes/flats/sky-bow-black-synthetic-carvela-6423000979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Sky Bow Flat """", 5 Uk, Black","Womens Carvela Sky Bow Flat """", 5 Uk, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/4/6423000979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,183,IN STOCK,,,Black,,,29,TRUE,TRUE,TRUE
Carvela,5279648309,5279648309,5279648309,Carvela Women's Loafer Camel Patent Noce,https://www.shoeaholics.com/women/shoes/flats/noce-loafer-camel-patent-carvela-5279648309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Patent Camel Slip On Loafer, Camel","Patent Camel Slip On Loafer, Camel",29.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5279648309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,22,IN STOCK,,,Tan,,,101,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297300309,6297300309,6297300309,Kg Kurt Geiger Mila Loafer,https://www.shoeaholics.com/women/shoes/flats/mila-black-patent-kg-kurt-geiger-6297300309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Mila Loafer """", 9 Uk, Black","Womens Kg Kurt Geiger Mila Loafer """", 9 Uk, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297300309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,256,IN STOCK,,,Black,,,10,TRUE,TRUE,TRUE
Kg Kurt Geiger,5711741109,5711741109,5711741109,KG Kurt Geiger Women's Bone Leather Nora,https://www.shoeaholics.com/women/shoes/flats/nora-bone-leather-kg-kurt-geiger-5711741109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Leather Ballet Flat, Bone","Bone Leather Ballet Flat, Bone",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5711741109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,50,IN STOCK,,,White,,,80,TRUE,TRUE,TRUE
Carvela,5897800109,5897800109,5897800109,Carvela Snap Wide Fit,https://www.shoeaholics.com/women/shoes/flats/snap-wide-fit-black-leather-carvela-5897800109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Snap Wide Fit """", 4 Uk, Black","Womens Carvela Snap Wide Fit """", 4 Uk, Black",79.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5897800109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,42,IN STOCK,,,Black,,,81,TRUE,TRUE,TRUE
Kg Kurt Geiger,5922850829,5922850829,5922850829,KG Kurt Geiger Women's Flats Red Synthetic Nauru,https://www.shoeaholics.com/women/shoes/flats/nauru-red-polyurethane-kg-kurt-geiger-5922850829?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Red Mesh Ballet Flats, Red","Red Mesh Ballet Flats, Red",59.00,79.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5922850829.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,10,IN STOCK,,,Red,,,127,TRUE,TRUE,TRUE
Carvela,5710310109,5710310109,5710310109,Carvela Women's Flat Loafer White Leather Fiasco,https://www.shoeaholics.com/women/shoes/flats/fiasco-white-leather-carvela-5710310109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Slip On Loafer, White","White Slip On Loafer, White",49.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5710310109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,7,IN STOCK,,,White,,,139,TRUE,TRUE,TRUE
Kg Kurt Geiger,5823105019,5823105019,5823105019,KG Kurt Geiger Women's Flats Black Combination Marnie,https://www.shoeaholics.com/women/shoes/flats/marnie-black-combination-leather-other-kg-kurt-geiger-5823105019?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Slip On Loafer, Black","Black Leather Slip On Loafer, Black",109.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5823105019.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,166,IN STOCK,,,Black,,,36,TRUE,TRUE,TRUE
Kg Kurt Geiger,5823161109,5823161109,5823161109,KG Kurt Geiger Women's Flats Gold Leather Marnie,https://www.shoeaholics.com/women/shoes/flats/marnie-gold-leather-kg-kurt-geiger-5823161109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Leather Marnie Flat Loafer, Gold","Gold Leather Marnie Flat Loafer, Gold",39.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5823161109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,13,IN STOCK,,,Metallic,,,121,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297484309,6297484309,6297484309,KG Kurt Geiger Women's Flats Navy Patent Muse,https://www.shoeaholics.com/women/shoes/flats/muse-navy-patent-kg-kurt-geiger-6297484309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Navy Slip On Loafer, Navy","Navy Slip On Loafer, Navy",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297484309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,126,IN STOCK,,,Blue,,,49,TRUE,TRUE,TRUE
Carvela,6385930799,6385930799,6385930799,Carvela Senza Slip On,https://www.shoeaholics.com/women/shoes/flats/senza-brown-suedette-carvela-6385930799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Senza Slip On """", 5 Uk, Brown","Womens Carvela Senza Slip On """", 5 Uk, Brown",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6385930799.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,174,IN STOCK,,,Brown,,,32,TRUE,TRUE,TRUE
Kurt Geiger London,5387799069,5387799069,5387799069,Kurt Geiger Women's Flats Other Synthetic Embroidered,https://www.shoeaholics.com/women/shoes/flats/embroidered-slipper-other-fabric-other-kurt-geiger-london-5387799069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Embroidered Slipper """", 2 Uk","Womens Kurt Geiger London Embroidered Slipper """", 2 Uk",49.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5387799069.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,9,IN STOCK,,,,,,132,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297400799,6297400799,6297400799,KG Kurt Geiger Women's Flats Black Suedette Muse,https://www.shoeaholics.com/women/shoes/flats/muse-black-suedette-kg-kurt-geiger-6297400799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Microsuede Bow Slip On Loafer, Black","Black Microsuede Bow Slip On Loafer, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297400799.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,233,IN STOCK,,,Black,,,12,TRUE,TRUE,TRUE
Carvela,5303003589,5303003589,5303003589,Carvela Women's Flats Brown Other Leather Avola,https://www.shoeaholics.com/women/shoes/flats/avola-loafer-black-brown-pony-carvela-5303003589?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Avola Loafer """", 3 Uk, Black Brown","Womens Carvela Avola Loafer """", 3 Uk, Black Brown",39.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/3/5303003589.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,15,IN STOCK,,,Black,,,119,TRUE,TRUE,TRUE
Kg Kurt Geiger,5823100109,5823100109,5823100109,KG Kurt Geiger Women's Flats Black Leather Marnie,https://www.shoeaholics.com/women/shoes/flats/marnie-black-leather-kg-kurt-geiger-5823100109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Leather Chain Loafer, Black","Black Leather Chain Loafer, Black",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5823100109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,180,IN STOCK,,,Black,,,31,TRUE,TRUE,TRUE
Kg Kurt Geiger,6297330209,6297330209,6297330209,Kg Kurt Geiger Mila Loafer,https://www.shoeaholics.com/women/shoes/flats/mila-brown-suede-kg-kurt-geiger-6297330209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kg Kurt Geiger Mila Loafer """", 6 Uk, Brown","Womens Kg Kurt Geiger Mila Loafer """", 6 Uk, Brown",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6297330209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,274,IN STOCK,,,Brown,,,7,TRUE,TRUE,TRUE
Steve Madden,5952009449,5952009449,5952009449,Steve Madden Ridgeview Beige Raffia,https://www.shoeaholics.com/women/shoes/flats/ridgeview-380-black-other-raffia-steve-madden-5952009449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Ridgeview Beige Raffia """", 6 Uk","Womens Steve Madden Ridgeview Beige Raffia """", 6 Uk",69.00,100.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5952009449.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,40,IN STOCK,,,,,,83,TRUE,TRUE,TRUE
Carvela,6285684309,6285684309,6285684309,Carvela Ambra Loafer Navy Patent Slip On Loafer,https://www.shoeaholics.com/women/shoes/flats/ambra-navy-patent-carvela-6285684309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Navy Patent Slip On Loafer, Navy","Navy Patent Slip On Loafer, Navy",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6285684309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,138,IN STOCK,,,Blue,,,44,TRUE,TRUE,TRUE
Kurt Geiger London,6313600209,6313600209,6313600209,Kurt Geiger Women's Sandals Black Suede Bromley,https://www.shoeaholics.com/women/shoes/flats/bromley-chunky-mule-black-suede-kurt-geiger-london-6313600209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Bromley Chunky Mule """", 5 Uk, Black","Womens Kurt Geiger London Bromley Chunky Mule """", 5 Uk, Black",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6313600209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,87,IN STOCK,,,Black,,,65,TRUE,TRUE,TRUE
Kurt Geiger London,6490739609,6490739609,6490739609,Kurt Geiger London Kingsley Slipper,https://www.shoeaholics.com/women/shoes/flats/kingsley-slipper-brown-other-fabric-kurt-geiger-london-6490739609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Kingsley Slipper """", 6 Uk","Womens Kurt Geiger London Kingsley Slipper """", 6 Uk",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/4/6490739609.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,267,IN STOCK,,,,,,8,TRUE,TRUE,TRUE
Steve Madden,5942000109,5942000109,5942000109,Steve Madden Samual Black Leather,https://www.shoeaholics.com/women/shoes/flats/samual-366-black-leather-steve-madden-5942000109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Samual Black Leather """", 5 Uk, Black","Womens Steve Madden Samual Black Leather """", 5 Uk, Black",120.00,150.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5942000109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,11,IN STOCK,,,Black,,,126,TRUE,TRUE,TRUE
Steve Madden,6007800109,6007800109,6007800109,Steve Madden Eurry Black,https://www.shoeaholics.com/women/shoes/flats/eurry-017-black-leather-steve-madden-6007800109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Eurry Black """", 6 Uk, Black","Womens Steve Madden Eurry Black """", 6 Uk, Black",120.00,220.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6007800109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,28,IN STOCK,,,Black,,,91,TRUE,TRUE,TRUE
Dolce Vita,5934232209,5934232209,5934232209,Dolce Vita Mikel 230,https://www.shoeaholics.com/women/shoes/flats/mikel-230-mid-brown-suede-dolce-vita-5934232209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Dolce Vita Mikel 230 """", 5 Uk, Mid Brown","Womens Dolce Vita Mikel 230 """", 5 Uk, Mid Brown",69.00,170.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5934232209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,27,IN STOCK,,,Brown,,,92,TRUE,TRUE,TRUE
Kg Kurt Geiger,5823141109,5823141109,5823141109,KG Kurt Geiger Women's Flats Bone Leather Marnie,https://www.shoeaholics.com/women/shoes/flats/marnie-bone-leather-kg-kurt-geiger-5823141109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Bone Leather Slip On Loafer, Bone","Bone Leather Slip On Loafer, Bone",79.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5823141109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,190,IN STOCK,,,White,,,27,TRUE,TRUE,TRUE
Steve Madden,6232300979,6232300979,6232300979,Steve Madden Katja Black,https://www.shoeaholics.com/women/shoes/flats/katja-black-black-synthetic-steve-madden-6232300979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Katja Black """", 5 Uk, Black","Womens Steve Madden Katja Black """", 5 Uk, Black",140.00,190.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6232300979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,20,IN STOCK,,,Black,,,106,TRUE,TRUE,TRUE
Kurt Geiger London,5757339209,5757339209,5757339209,Kurt Geiger Women's Flats Brown Other Suede Greenwich,https://www.shoeaholics.com/women/shoes/flats/greenwich-moccasin-brown-other-suede-kurt-geiger-london-5757339209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Greenwich Moccasin """", 5 Uk","Womens Kurt Geiger London Greenwich Moccasin """", 5 Uk",99.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5757339209.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,96,IN STOCK,,,,,,61,TRUE,TRUE,TRUE
Steve Madden,6166200109,6166200109,6166200109,Steve Madden Nada Mule Black,https://www.shoeaholics.com/women/shoes/flats/nada-184-black-leather-steve-madden-6166200109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Steve Madden Nada Mule Black """", 4 Uk, Black","Womens Steve Madden Nada Mule Black """", 4 Uk, Black",49.00,140.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/1/6166200109.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,9,IN STOCK,,,Black,,,133,TRUE,TRUE,TRUE
Carvela,6030000309,6030000309,6030000309,Carvela Women's Flats. Black Chunky Tassel,https://www.shoeaholics.com/women/shoes/flats/snap-chunky-tassel-black-patent-carvela-6030000309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Patent Slip On Loafer, Black","Black Patent Slip On Loafer, Black",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/0/6030000309.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,99,IN STOCK,,,Black,,,59,TRUE,TRUE,TRUE
Carvela,6295400409,6295400409,6295400409,Carvela Women's Flats Black Croc Synthetic Valentina,https://www.shoeaholics.com/women/shoes/flats/valentina-black-croc-print-carvela-6295400409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Croc Embossed Loafer, Black","Croc Embossed Loafer, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295400409.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,208,IN STOCK,,,Black,,,21,TRUE,TRUE,TRUE
Carvela,6295400979,6295400979,6295400979,Kurt Geiger Women's Heels Black Synthetic Velentina,https://www.shoeaholics.com/women/shoes/flats/valentina-black-synthetic-carvela-6295400979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Horsebit Chain Loafer, Black","Black Horsebit Chain Loafer, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295400979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,226,IN STOCK,,,Black,,,16,TRUE,TRUE,TRUE
Carvela,6295454409,6295454409,6295454409,Carvela Women's Loafers Wine Croc Print Valentina,https://www.shoeaholics.com/women/shoes/flats/valentina-wine-croc-print-carvela-6295454409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Wine Croc Slip On Loafer, Wine","Wine Croc Slip On Loafer, Wine",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6295454409.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,102,IN STOCK,,,Red,,,57,TRUE,TRUE,TRUE
Carvela,5515810979,5515810979,5515810979,Carvela Women's Slippers White Synthetic Jackpot,https://www.shoeaholics.com/women/shoes/flats/jackpot-fur-slipper-white-synthetic-carvela-5515810979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"White Soft Faux Fur Slipper, White","White Soft Faux Fur Slipper, White",39.00,69.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5515810979.jpg?v=1&width=800,Women > Shoes > Flats,Women > Shoes > Flats,10/09/2026,,FALSE,,118,IN STOCK,,,White,,,51,TRUE,TRUE,TRUE
